Tiruppur                                 India                                    77.333298     11.083300     165223        0
Titagarh                                 India                                    88.400002     22.733299     104534        0
Trichur                                  India                                    76.233299     10.533300     250000        0
Trivandrum                               India                                    76.949997     8.500000      483086        0
Tumkur                                   India                                    77.099998     13.333300     108670        0
Tuticorin                                India                                    78.166702     8.800000      192949        0
Udaipur                                  India                                    73.733299     24.600000     232588        0
Ujjain                                   India                                    75.833298     23.183300     273668        0
Ulhasnagar                               India                                    73.133301     19.250000     273668        0
Vadodara (Baroda)                        India                                    73.233299     22.316700     734473        0
Valparai                                 India                                    76.966698     10.316700     115452        0
Varanasi                                 India                                    83.000000     25.333300     708647        0
Vellore                                  India                                    79.150002     12.933300     174247        0
Vijayawada                               India                                    80.666702     16.566700     454577        0
Visakhapatnam                            India                                    83.333298     17.750000     565321        0
Vizianagarm                              India                                    83.500000     18.116699     114806        0
Wadhwan                                  India                                    71.716698     22.733299     250000        0
Warangal                                 India                                    79.583298     18.000000     335150        0
Yamunagar                                India                                    77.283302     30.116699     109304        0
Ambon                                    Indonesia                                128.166702    -3.683300     208898        0
Balikpapan                               Indonesia                                116.233299    -1.033300     280675        0
Bandjarmasin                             Indonesia                                114.583298    -3.333300     381286        0
Bogor                                    Indonesia                                106.750000    -6.566700     247409        0
Cirebon                                  Indonesia                                108.550003    -6.766700     223776        0
Djambi                                   Indonesia                                103.500000    -1.633300     230373        0
Jakarta                                  Indonesia                                106.750000    -6.133300     6503449       1
Kediri                                   Indonesia                                112.016701    -7.750000     221830        0
Madium                                   Indonesia                                111.550003    -7.616700     150562        0
Magelang                                 Indonesia                                110.183296    -7.466700     123484        0
Malang                                   Indonesia                                112.750000    -7.983300     511780        0
Manado                                   Indonesia                                124.916702    1.533300      217519        0
Medan                                    Indonesia                                98.650002     3.583300      1378955       0
Padang                                   Indonesia                                100.349998    -1.000000     480922        0
Pekalongan                               Indonesia                                109.666702    -6.883300     132558        0
Pekan Baru                               Indonesia                                101.250000    0.500000      186262        0
Palembang                                Indonesia                                104.750000    -2.983300     787187        0
Pematang Siantar                         Indonesia                                109.383301    -6.883300     150376        0
Pontianak                                Indonesia                                109.266701    -0.083300     304778        0
Probolinggo                              Indonesia                                113.150002    -7.750000     100296        0
Samarinda                                Indonesia                                117.150002    -0.500000     264718        0
Semarang                                 Indonesia                                110.483299    -6.966700     1026671       0
Sukabumi                                 Indonesia                                106.833298    -6.916700     109994        0
Surabaja                                 Indonesia                                112.750000    -7.233300     12027913      0
Surakarta                                Indonesia                                110.833298    -7.533300     469888        0
Tanjung Karang                           Indonesia                                105.300003    -5.366700     284275        0
Tegal                                    Indonesia                                109.116699    -6.866700     131728        0
Ujung Pandang                            Indonesia                                119.466698    -5.150000     709038        0
Yogyakarta                               Indonesia                                110.400002    -7.800000     398727        0
Abadan                                   Iran                                     48.250000     30.333300     250000        0
Ahwaz                                    Iran                                     48.716702     31.283300     471000        0
Arak                                     Iran                                     49.700001     34.083302     210000        0
Ardabil                                  Iran                                     48.299999     38.250000     222000        0
Bakhtaran                                Iran                                     47.066700     34.316700     531000        0
Bandar-e-Abbas                           Iran                                     56.250000     27.250000     175000        0
Borujerd                                 Iran                                     48.799999     33.916698     177000        0
Dezful                                   Iran                                     48.466702     32.383301     141000        0
Esfahan                                  Iran                                     51.683300     32.683300     927000        0
Gorgan                                   Iran                                     54.483299     36.833302     114000        0
Hamadan                                  Iran                                     48.583302     34.766701     234000        0
Karaj                                    Iran                                     50.966702     35.799999     526000        0
Kashan                                   Iran                                     51.583302     33.983299     110000        0
Kerman                                   Iran                                     57.083302     30.299999     239000        0
Kermanshah                               Iran                                     47.000000     34.383301     250000        0
Khoramabad                               Iran                                     48.349998     33.483299     199000        0
Khoramshahr                              Iran                                     48.250000     30.483299     250000        0
Mashhad                                  Iran                                     59.566700     36.266701     1120000       0
Masjed Soleyman                          Iran                                     49.299999     31.983299     117000        0
Najafabad                                Iran                                     51.250000     32.666698     114000        0
Qazvin                                   Iran                                     50.000000     36.266701     244000        0
Qom                                      Iran                                     50.950001     34.650002     424000        0
Rasht                                    Iran                                     49.633301     37.299999     260000        0
Rezaiyeh                                 Iran                                     45.033298     37.533298     250000        0
Sabzewar                                 Iran                                     57.633301     36.216702     108000        0
Sanandai                                 Iran                                     47.016701     35.299999     172000        0
Sari                                     Iran                                     53.099998     36.549999     125000        0
Shiraz                                   Iran                                     52.566700     29.633301     800000        0
Tabriz                                   Iran                                     46.299999     38.083302     852000        0
Teheran                                  Iran                                     51.433300     35.666698     5734000       1
Yazd                                     Iran                                     54.366699     31.916700     193000        0
Zahedan                                  Iran                                     60.833302     29.500000     165000        0
Zanjan                                   Iran                                     48.500000     36.666698     176000        0
Arbil                                    Iraq                                     44.016701     36.200001     101779        0
Baghdad                                  Iraq                                     44.433300     33.333302     1984142       1
Basra                                    Iraq                                     47.833302     30.500000     333684        0
Hilla                                    Iraq                                     44.483299     32.466702     103544        0
Kirkuk                                   Iraq                                     44.433300     35.466702     191294        0
Mosul                                    Iraq                                     43.133301     36.349998     310313        0
Najaf                                    Iraq                                     44.316700     31.983299     147855        0
Bat Yam                                  Israel                                   34.750000     32.016701     131600        0
Be'er Sheva                              Israel                                   34.833302     31.250000     115000        0
Ben Beraq                                Israel                                   34.833302     32.083302     103600        0
Haifa                                    Israel                                   34.983299     32.816700     224000        0
Jerusalem                                Israel                                   35.216702     31.783300     463300        1
Netanya                                  Israel                                   34.849998     32.333302     110800        0
Petah Tiqwa                              Israel                                   34.883301     32.083302     130000        0
Ramat Gan                                Israel                                   34.799999     32.066700     115700        0
Rishon Leziyyon                          Israel                                   34.799999     31.966700     114400        0
Tel Aviv-Yafo                            Israel                                   34.766701     32.083302     321500        0
Ageo                                     Japan                                    139.600006    35.966702     181581        0
Aizuwakamatsu                            Japan                                    139.966705    37.500000     117104        0
Akashi                                   Japan                                    135.000000    34.650002     260982        0
Akita                                    Japan                                    140.083298    39.733299     296596        0
Amagasaki                                Japan                                    135.383301    34.700001     502270        0
Anjo                                     Japan                                    137.083298    34.933300     134322        0
Aomori                                   Japan                                    140.716705    40.833302     294726        0
Asahikawa                                Japan                                    142.383301    43.766701     365311        0
Ashikaga                                 Japan                                    139.433304    36.349998     168778        0
Atsugi                                   Japan                                    139.366699    35.466702     177036        0
Chofu                                    Japan                                    139.550003    35.650002     189307        0
Fuchu                                    Japan                                    133.199997    34.583302     200423        0
Fuji                                     Japan                                    138.616699    35.166698     217596        0
Fujieda                                  Japan                                    138.250000    34.900002     114488        0
Fujinomiya                               Japan                                    138.550003    35.266701     114551        0
Fukui                                    Japan                                    136.199997    36.066700     248363        0
Fukuoka                                  Japan                                    130.500000    33.500000     1175707       0
Fukushima                                Japan                                    140.466705    37.733299     271436        0
Fukuyama                                 Japan                                    133.333298    34.583302     362049        0
Funabashi                                Japan                                    139.983307    35.700001     507905        0
Gifu                                     Japan                                    136.766693    35.450001     409469        0
Hachinohe                                Japan                                    141.500000    40.500000     243373        0
Hachioji                                 Japan                                    139.333298    35.666698     424328        0
Hadano                                   Japan                                    139.233307    35.366699     140452        0
Hakodate                                 Japan                                    140.733307    41.766701     318315        0
Hamamatsu                                Japan                                    137.699997    34.700001     516826        0
Himeji                                   Japan                                    134.666702    34.833302     451075        0
Hino                                     Japan                                    139.416702    35.683300     156613        0
Hirosaki                                 Japan                                    140.466705    40.566700     178065        0
Hiroshima                                Japan                                    132.449997    34.383301     1055176       0
Hofu                                     Japan                                    131.566696    34.033298     118394        0
Ibaraki                                  Japan                                    140.166702    36.166698     249074        0
Ichihara                                 Japan                                    140.066696    35.533298     241207        0
Ichikawa                                 Japan                                    139.916702    35.750000     403458        0
Ichinomiya                               Japan                                    136.833298    35.333302     257167        0
Irimi                                    Japan                                    131.233307    34.216702     121421        0
Ise                                      Japan                                    136.683304    34.483299     106297        0
Isezaki                                  Japan                                    139.183304    36.316700     112915        0
Ishinomaki                               Japan                                    141.300003    38.416698     123595        0
Itami                                    Japan                                    135.399994    34.799999     180457        0
Iwakuni                                  Japan                                    132.149994    34.166698     112467        0
Iwatsuki                                 Japan                                    139.699997    35.950001     101265        0
Kadoma                                   Japan                                    137.966599    35.383301     140406        0
Kagoshima                                Japan                                    130.533295    31.616699     529281        0
Kakamigahara                             Japan                                    136.899994    35.400002     125252        0
Kamakura                                 Japan                                    139.550003    35.316700     177623        0
Kanazawa                                 Japan                                    136.633301    36.500000     421994        0
Kariya                                   Japan                                    137.000000    35.000000     113998        0
Kashihara                                Japan                                    135.766693    34.466702     112742        0
Kasugai                                  Japan                                    136.949997    35.250000     256973        0
Kasukabe                                 Japan                                    139.750000    35.966702     174855        0
Katsuta                                  Japan                                    140.533295    36.400002     104568        0
Kawagoe                                  Japan                                    139.500000    35.916698     283954        0
Kawaguchi                                Japan                                    139.699997    35.783298     406318        0
Kawasaki                                 Japan                                    139.683304    35.533298     1106148       0
Kiryu                                    Japan                                    139.300003    36.433300     131623        0
Kisarazu                                 Japan                                    139.949997    35.383301     120861        0
Kishiwada                                Japan                                    135.366699    34.466702     185718        0
Kitakyushu                               Japan                                    130.816696    33.866699     1053010       0
Kitami                                   Japan                                    143.899994    43.849998     107296        0
Kodaira                                  Japan                                    139.500000    35.716702     155148        0
Kofu                                     Japan                                    138.566696    35.700001     201172        0
Komaki                                   Japan                                    136.916702    35.283298     114525        0
Komatsu                                  Japan                                    136.449997    36.416698     107299        0
Koriyama                                 Japan                                    140.366699    37.383301     302277        0
Kumamoto                                 Japan                                    130.699997    32.833302     551376        0
Kurashiki                                Japan                                    133.716705    34.599998     416118        0
Kurume                                   Japan                                    130.483307    33.333302     223148        0
Kushiro                                  Japan                                    144.399994    42.966702     216012        0
Kyoto                                    Japan                                    135.750000    35.033298     1480355       0
Machida                                  Japan                                    139.466705    35.549999     327046        0
Maebashi                                 Japan                                    139.066696    36.400002     278997        0
Matsue                                   Japan                                    133.066696    35.483299     138780        0
Matsumoto                                Japan                                    137.966705    36.299999     195243        0
Matsusaka                                Japan                                    136.516693    34.549999     116578        0
Matsuyama                                Japan                                    132.783295    33.833302     431372        0
Mishima                                  Japan                                    138.899994    35.133301     100849        0
Mitaka                                   Japan                                    139.566696    35.700001     162825        0
Mito                                     Japan                                    140.483307    36.366699     229326        0
Miyakonoojo                              Japan                                    131.033295    31.716700     132664        0
Miyazaki                                 Japan                                    131.449997    31.933300     281645        0
Moriguchi                                Japan                                    135.566605    34.733299     158028        0
Morioka                                  Japan                                    141.133301    39.716702     235317        0
Muroran                                  Japan                                    140.983307    42.349998     138397        0
Musashino                                Japan                                    139.583298    35.716702     136427        0
Nagano                                   Japan                                    138.166702    36.650002     339471        0
Nagaoka                                  Japan                                    138.833298    37.450001     183110        0
Nagareyama                               Japan                                    139.899994    35.849998     127147        0
Nagasaki                                 Japan                                    129.866699    32.750000     449265        0
Nagoya                                   Japan                                    136.883301    35.133301     2130632       0
Nara                                     Japan                                    135.816696    34.683300     330419        0
Narashino                                Japan                                    140.033295    35.683300     137415        0
Niizu                                    Japan                                    139.116699    37.799999     413282        0
Nishinomiya                              Japan                                    135.366699    34.733299     139359        0
Nobeoka                                  Japan                                    131.666702    32.599998     139359        0
Numazu                                   Japan                                    138.833298    35.133301     212601        0
Obihiro                                  Japan                                    143.166702    42.933300     163923        0
Oggaki                                   Japan                                    136.600006    35.366699     145595        0
Oita                                     Japan                                    131.600006    33.250000     390281        0
Okayama                                  Japan                                    133.899994    34.666698     570796        0
Okazaki                                  Japan                                    137.166702    34.966702     285699        0
Ome                                      Japan                                    139.283295    35.799999     110828        0
Omiya                                    Japan                                    139.649994    35.900002     376373        0
Omuta                                    Japan                                    130.433304    33.000000     160132        0
Ota                                      Japan                                    140.500000    36.566700     133219        0
Otsu                                     Japan                                    135.833298    35.000000     234362        0
Saga                                     Japan                                    130.333298    33.250000     166988        0
Sakata                                   Japan                                    139.850006    38.916698     102030        0
Sakura                                   Japan                                    140.216705    35.716702     125069        0
Sapporo                                  Japan                                    141.350006    43.083302     1567724       0
Sasebo                                   Japan                                    129.699997    33.166698     251498        0
Sendai                                   Japan                                    130.283295    31.833300     688881        0
Shimizu                                  Japan                                    138.500000    35.000000     242680        0
Shimonoseki                              Japan                                    130.966705    33.983299     263550        0
Shizuoka                                 Japan                                    138.399994    34.983299     468424        0
Soka                                     Japan                                    139.816696    35.833302     193484        0
Suita                                    Japan                                    135.533295    34.750000     344271        0
Suzuka                                   Japan                                    136.616699    34.866699     165809        0
Tachikawa                                Japan                                    139.466705    35.700001     149712        0
Takamatsu                                Japan                                    134.016693    34.333302     327769        0
Takaoka                                  Japan                                    137.000000    36.666698     177196        0
Takasaki                                 Japan                                    139.000000    36.333302     233748        0
Tokushima                                Japan                                    134.566696    34.049999     256790        0
Tokuyama                                 Japan                                    131.800003    34.066700     112014        0
Tokyo                                    Japan                                    139.750000    35.666698     18379385      1
Tomakomai                                Japan                                    141.550003    42.650002     158985        0
Tondabayashi                             Japan                                    135.600006    34.500000     103296        0
Tottori                                  Japan                                    134.199997    35.533298     137150        0
Toyama                                   Japan                                    137.233307    36.700001     313866        0
Toyohashi                                Japan                                    137.366699    34.766701     323276        0
Toyokawa                                 Japan                                    137.399994    34.783298     108244        0
Toyonaka                                 Japan                                    135.583298    34.799999     408245        0
Toyota                                   Japan                                    137.149994    35.083302     309850        0
Tsu                                      Japan                                    136.500000    34.683300     149016        0
Tsuchuira                                Japan                                    140.183304    36.083302     119956        0
Tsuruoka                                 Japan                                    139.833298    38.700001     100840        0
Ube                                      Japan                                    131.266693    33.950001     172654        0
Ueda                                     Japan                                    138.216705    36.450001     117188        0
Uji                                      Japan                                    135.800003    34.900002     165632        0
Utsunomiya                               Japan                                    139.866699    36.549999     411060        0
Wakayama                                 Japan                                    135.166702    34.200001     403380        0
Yamagata                                 Japan                                    140.316696    38.266701     242970        0
Yamaguchi                                Japan                                    131.466705    34.166698     121937        0
Yamato                                   Japan                                    139.466705    35.466702     178161        0
Yao                                      Japan                                    135.616699    34.599998     270178        0
Yatsushiro                               Japan                                    130.583298    32.533298     109992        0
Yokkaichi                                Japan                                    136.633301    34.966702     265299        0
Yokohama                                 Japan                                    141.250000    41.066700     3049782       0
Yonago                                   Japan                                    133.333298    35.450001     131738        0
Andong                                   Korea                                    128.733307    36.616699     114340        0
Anyang                                   Korea                                    125.333298    39.650002     361530        0
Chechon                                  Korea                                    128.149994    37.083302     102309        0
Chinju                                   Korea                                    128.100006    35.166698     227441        0
Chonchu                                  Korea                                    128.649994    40.183300     426498        0
Chuncheon                                Korea                                    127.733299    37.966702     163217        0
Chungiu                                  Korea                                    127.883301    36.983299     113345        0
Iri                                      Korea                                    127.000000    35.983299     192275        0
Kunsan                                   Korea                                    126.699997    35.950001     185661        0
Kwang myong                              Korea                                    127.966698    40.099998     219592        0
Kwangchu                                 Korea                                    126.750000    35.166698     906129        0
Kyong ju                                 Korea                                    126.866699    35.116699     127684        0
Masan                                    Korea                                    128.583298    35.166698     449247        0
Pusan                                    Korea                                    129.033295    35.083302     3516807       0
Seoul                                    Korea                                    127.000000    37.500000     9645932       1
Suncheon                                 Korea                                    127.466698    34.933300     121938        0
Suweon                                   Korea                                    126.983299    37.266701     430834        0
Taebaek                                  Korea                                    126.000000    38.549999     113993        0
Taegu                                    Korea                                    128.600006    35.866699     2030672       0
Kuwait City                              Kuwait                                   48.000000     29.333300     78116         1
Vientaine                                Lao People's Dem. Rep.                   102.583298    18.116699     132253        1
Beirut                                   Lebanon                                  35.500000     33.866699     474870        1
Ipoh                                     Malaysia                                 101.033302    4.600000      293849        0
Johore Bharu                             Malaysia                                 103.733299    1.483300      246395        0
Klang                                    Malaysia                                 101.550003    3.016700      192080        0
Kota Bahru                               Malaysia                                 102.233299    6.116700      167872        0
Kuala Lumpur                             Malaysia                                 101.699997    3.133300      919610        1
Kuala Terengganu                         Malaysia                                 103.116699    5.333300      180296        0
Kuantan                                  Malaysia                                 103.316704    3.833300      131547        0
Petaling Jaya                            Malaysia                                 101.616699    3.100000      207805        0
Seremban                                 Malaysia                                 101.900002    2.700000      132911        0
Taiping                                  Malaysia                                 100.699997    4.900000      146002        0
Kuching                                  Sarawak                                  110.333298    1.533300      63525         1
Male                                     Maldives                                 73.466698     4.000000      29522         1
Ulan Bator                               Mongolia                                 107.000000    48.000000     515100        1
Kathmandu                                Nepal                                    85.316704     27.700001     235160        1
Bahawalpur                               Pakistan                                 71.783302     29.400000     250000        0
Faisalabad                               Pakistan                                 73.150002     31.416700     250000        0
Gujranwala                               Pakistan                                 74.183296     32.099998     250000        0
Gujrat                                   Pakistan                                 74.099998     32.583302     250000        0
Hyderabad                                Pakistan                                 68.400002     25.383301     250000        0
Karachi                                  Pakistan                                 67.033302     24.850000     250000        0
Kasur                                    Pakistan                                 74.500000     31.116699     250000        0
Lahore                                   Pakistan                                 74.366699     31.566700     250000        0
Mardan                                   Pakistan                                 72.083298     34.233299     250000        0
Multan                                   Pakistan                                 71.599998     30.166700     250000        0
Nawabshsh                                Pakistan                                 68.433296     26.250000     250000        0
Okara                                    Pakistan                                 73.516701     30.816700     250000        0
Peshawar                                 Pakistan                                 71.666702     34.016701     250000        0
Quetta                                   Pakistan                                 67.000000     30.250000     250000        0
Rahimyar Khan                            Pakistan                                 70.333298     28.366699     250000        0
Sheikhu Pura                             Pakistan                                 74.133301     31.700001     250000        0
Sialkote                                 Pakistan                                 74.583298     32.483299     250000        0
Angeles                                  Philippines                              120.550003    15.150000     221304        0
Bacolod                                  Philippines                              122.966698    10.633300     306472        0
Baguio                                   Philippines                              120.566704    16.433300     142199        0
Batangas                                 Philippines                              121.016701    13.766700     165210        0
Butuan                                   Philippines                              125.516701    8.933300      202676        0
Cabanatuan                               Philippines                              120.966698    15.500000     159576        0
Calbayog                                 Philippines                              124.633301    12.066700     111290        0
Caloocan                                 Philippines                              120.966698    14.633300     558062        0
Dagupan                                  Philippines                              120.349998    16.033300     1088800       0
General Santos                           Philippines                              125.250000    6.083300      179082        0
Iloilo                                   Philippines                              122.550003    10.683300     273432        0
Legaspi                                  Philippines                              123.750000    13.166700     114421        0
Lipa                                     Philippines                              121.166702    13.950000     138989        0
Lucena City                              Philippines                              121.599998    13.950000     129965        0
Makati                                   Philippines                              121.016701    14.566700     408991        0
Malabon                                  Philippines                              120.949997    14.666700     212930        0
Manila                                   Philippines                              120.966698    14.616700     1728441       0
Marikina                                 Philippines                              121.083298    14.633300     248183        0
Naga                                     Philippines                              123.199997    13.600000     105270        0
Olongapo                                 Philippines                              120.283302    14.816700     183547        0
Ormoc                                    Philippines                              124.599998    11.016700     117202        0
Pasay                                    Philippines                              121.000000    14.550000     340418        0
Quezon City                              Philippines                              121.033302    14.650000     1420105       1
San Carlos                               Philippines                              123.383301    10.550000     112090        0
San Pablo                                Philippines                              121.316704    14.050000     152644        0
Tacloban                                 Philippines                              125.016701    11.250000     114462        0
Valenzuela                               Philippines                              120.949997    14.733300     275725        0
Zamboanga                                Philippines                              122.083298    6.916700      403549        0
Dammam                                   Saudi Arabia                             50.099998     26.416700     127844        0
Huful                                    Saudi Arabia                             49.566700     25.333300     101271        0
Jeddah                                   Saudi Arabia                             39.166698     21.500000     561104        0
Riyadh                                   Saudi Arabia                             46.766701     24.650000     198186        1
Ta'if                                    Saudi Arabia                             40.349998     21.250000     666840        0
Singapore                                Singapore                                103.849998    1.283300      2631000       1
Dehiwala-Mount Lavinig                   Sri Lanka                                79.866699     6.866700      191000        0
Jaffna                                   Sri Lanka                                80.016701     9.666700      143000        0
Kandy                                    Sri Lanka                                80.666702     7.283300      130000        0
Moratuwa                                 Sri Lanka                                79.883301     6.783300      138000        0
Aleppo                                   Syrian Arab Republic                     37.166698     36.233299     1216000       0
Al-Kamishli                              Syrian Arab Republic                     41.233299     37.033298     121000        0
Al-Rakka                                 Syrian Arab Republic                     39.016701     35.933300     109000        0
Damascus                                 Syrian Arab Republic                     36.316700     33.500000     1292000       1
Deir El-Zar                              Syrian Arab Republic                     40.133301     35.333302     109000        0
Hama                                     Syrian Arab Republic                     36.733299     35.150002     214000        0
Homs                                     Syrian Arab Republic                     36.716702     34.733299     431000        0
Lattakia                                 Syrian Arab Republic                     35.783298     35.516701     241000        0
Bangkok                                  Thailand                                 100.500000    13.733300     4697071       1
Chiang Mai                               Thailand                                 98.983299     18.799999     101594        0
Chon Buri                                Thailand                                 100.983299    13.400000     115350        0
Nakhonsi Thammarat                       Thailand                                 99.966698     8.400000      102123        0
Songkhia                                 Thailand                                 100.583298    7.200000      172604        0
Adana                                    Turkey                                   35.316700     37.000000     777554        0
Adapazari                                Turkey                                   30.383301     40.750000     152291        0
Ankara                                   Turkey                                   32.833302     39.916698     2235035       1
Antalya                                  Turkey                                   30.700001     36.883301     261114        0
